"","Run","Experiment","Sample.Name","SRA_study","BioProject","GEO_Accession..exp.","source_name","Strain","PAO1","PA14","PAK","ClinicalIsolate"
"632","SRR8309830","SRX5123760","GSM3506806","SRP173226","PRJNA509195","GSM3506806","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"633","SRR8309831","SRX5123761","GSM3506807","SRP173226","PRJNA509195","GSM3506807","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"634","SRR8309832","SRX5123762","GSM3506808","SRP173226","PRJNA509195","GSM3506808","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"635","SRR8309833","SRX5123763","GSM3506809","SRP173226","PRJNA509195","GSM3506809","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"636","SRR8309834","SRX5123764","GSM3506810","SRP173226","PRJNA509195","GSM3506810","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"637","SRR8309835","SRX5123765","GSM3506811","SRP173226","PRJNA509195","GSM3506811","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"638","SRR8309836","SRX5123766","GSM3506812","SRP173226","PRJNA509195","GSM3506812","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"639","SRR8309837","SRX5123767","GSM3506813","SRP173226","PRJNA509195","GSM3506813","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"640","SRR8309838","SRX5123768","GSM3506814","SRP173226","PRJNA509195","GSM3506814","clinical isolate","",FALSE,FALSE,FALSE,TRUE
"641","SRR7971403","SRX4804439","GSM3418164","SRP163899","PRJNA494880","GSM3418164","Bacterial cell","PAO1",TRUE,FALSE,FALSE,FALSE
"642","SRR7971404","SRX4804440","GSM3418165","SRP163899","PRJNA494880","GSM3418165","Bacterial cell","B136-33",FALSE,FALSE,FALSE,FALSE
"643","ERR3298755","ERX3325033","SAMEA5582681","ERP114582","PRJEB31965","","","",TRUE,FALSE,FALSE,FALSE
"644","ERR3298756","ERX3325034","SAMEA5582682","ERP114582","PRJEB31965","","","",TRUE,FALSE,FALSE,FALSE
"645","ERR3298757","ERX3325035","SAMEA5582683","ERP114582","PRJEB31965","","","",TRUE,FALSE,FALSE,FALSE
"646","ERR3298758","ERX3325036","SAMEA5582684","ERP114582","PRJEB31965","","","",TRUE,FALSE,FALSE,FALSE
"647","ERR3298759","ERX3325037","SAMEA5582685","ERP114582","PRJEB31965","","","",TRUE,FALSE,FALSE,FALSE
"648","ERR3298760","ERX3325038","SAMEA5582686","ERP114582","PRJEB31965","","","",TRUE,FALSE,FALSE,FALSE
"649","ERR2275075","ERX2326457","SAMEA104555943","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"650","ERR2275076","ERX2326458","SAMEA104555944","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"651","ERR2275079","ERX2326461","SAMEA104555947","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"652","ERR2275080","ERX2326462","SAMEA104555948","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"653","ERR2275081","ERX2326463","SAMEA104555949","ERP106536","PRJEB24688","","","",FALSE,TRUE,FALSE,FALSE
"654","ERR2275082","ERX2326464","SAMEA104555950","ERP106536","PRJEB24688","","","",FALSE,TRUE,FALSE,FALSE
"655","ERR2275085","ERX2326467","SAMEA104555953","ERP106536","PRJEB24688","","","",FALSE,TRUE,FALSE,FALSE
"656","ERR2275086","ERX2326468","SAMEA104555954","ERP106536","PRJEB24688","","","",FALSE,TRUE,FALSE,FALSE
"657","ERR2275087","ERX2326469","SAMEA104555955","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"658","ERR2275088","ERX2326470","SAMEA104555956","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"659","ERR2275089","ERX2326471","SAMEA104555957","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"660","ERR2275090","ERX2326472","SAMEA104555958","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"661","ERR2275091","ERX2326473","SAMEA104555959","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"662","ERR2275092","ERX2326474","SAMEA104555960","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"663","ERR2275093","ERX2326475","SAMEA104555961","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"664","ERR2275094","ERX2326476","SAMEA104555962","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"665","ERR2275095","ERX2326477","SAMEA104555963","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"666","ERR2275096","ERX2326478","SAMEA104555964","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"667","ERR2275097","ERX2326479","SAMEA104555965","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"668","ERR2275098","ERX2326480","SAMEA104555966","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"669","ERR2275099","ERX2326481","SAMEA104555967","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"670","ERR2275100","ERX2326482","SAMEA104555968","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"671","ERR2275101","ERX2326483","SAMEA104555969","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"672","ERR2591772","ERX2608048","SAMEA4672970","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"673","ERR2591773","ERX2608049","SAMEA4672971","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"674","ERR2591774","ERX2608050","SAMEA4672972","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"675","ERR2591775","ERX2608051","SAMEA4672973","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"676","ERR2591776","ERX2608052","SAMEA4672974","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"677","ERR2591777","ERX2608053","SAMEA4672975","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"678","ERR2591778","ERX2608054","SAMEA4672976","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"679","ERR2591779","ERX2608055","SAMEA4672977","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"680","ERR2591780","ERX2608056","SAMEA4672978","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"681","ERR2591781","ERX2608057","SAMEA4672979","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"682","ERR2591782","ERX2608058","SAMEA4672980","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"683","ERR2591783","ERX2608059","SAMEA4672981","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"684","ERR2591784","ERX2608060","SAMEA4672982","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"685","ERR2591785","ERX2608061","SAMEA4672983","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"686","ERR2591786","ERX2608062","SAMEA4672984","ERP106536","PRJEB24688","","","",FALSE,FALSE,FALSE,FALSE
"687","SRR8170336","SRX4990982","GSM3462627","SRP168022","PRJNA504405","GSM3462627","Wild type","PAO1",TRUE,FALSE,FALSE,FALSE
"688","SRR6352856","SRX3449588","GSM2878162","SRP126236","PRJNA421309","GSM2878162","Bacterial cells","PAO1 wild-type",TRUE,FALSE,FALSE,FALSE
"689","SRR6352857","SRX3449589","GSM2878163","SRP126236","PRJNA421309","GSM2878163","Bacterial cells","PAO1 wild-type",TRUE,FALSE,FALSE,FALSE
"690","SRR6352858","SRX3449590","GSM2878164","SRP126236","PRJNA421309","GSM2878164","Bacterial cells","PAO1 wild-type",TRUE,FALSE,FALSE,FALSE
"691","SRR6352859","SRX3449591","GSM2878165","SRP126236","PRJNA421309","GSM2878165","Bacterial cells","PAO qteE",FALSE,FALSE,FALSE,FALSE
"692","SRR6352860","SRX3449592","GSM2878166","SRP126236","PRJNA421309","GSM2878166","Bacterial cells","PAO qteE",FALSE,FALSE,FALSE,FALSE
"693","SRR6352861","SRX3449593","GSM2878167","SRP126236","PRJNA421309","GSM2878167","Bacterial cells","PAO qteE",FALSE,FALSE,FALSE,FALSE
"694","SRR6352862","SRX3449594","GSM2878168","SRP126236","PRJNA421309","GSM2878168","Bacterial cells","PAO qslA",FALSE,FALSE,FALSE,FALSE
"695","SRR6352863","SRX3449595","GSM2878169","SRP126236","PRJNA421309","GSM2878169","Bacterial cells","PAO qslA",FALSE,FALSE,FALSE,FALSE
"696","SRR6352864","SRX3449596","GSM2878170","SRP126236","PRJNA421309","GSM2878170","Bacterial cells","PAO qslA",FALSE,FALSE,FALSE,FALSE
"697","SRR6352865","SRX3449597","GSM2878171","SRP126236","PRJNA421309","GSM2878171","Bacterial cells","PAO qteE qslA",FALSE,FALSE,FALSE,FALSE
"698","SRR6352866","SRX3449598","GSM2878172","SRP126236","PRJNA421309","GSM2878172","Bacterial cells","PAO qteE qslA",FALSE,FALSE,FALSE,FALSE
"699","SRR6352867","SRX3449599","GSM2878173","SRP126236","PRJNA421309","GSM2878173","Bacterial cells","PAO qteE qslA",FALSE,FALSE,FALSE,FALSE
"700","SRR6352868","SRX3449600","GSM2878174","SRP126236","PRJNA421309","GSM2878174","Bacterial cells","PAO lasR rhlR",FALSE,FALSE,FALSE,FALSE
"701","SRR6352869","SRX3449601","GSM2878175","SRP126236","PRJNA421309","GSM2878175","Bacterial cells","PAO lasR rhlR",FALSE,FALSE,FALSE,FALSE
"702","SRR6352870","SRX3449602","GSM2878176","SRP126236","PRJNA421309","GSM2878176","Bacterial cells","PAO lasR rhlR",FALSE,FALSE,FALSE,FALSE
"703","SRR6352871","SRX3449603","GSM2878177","SRP126236","PRJNA421309","GSM2878177","Bacterial cells","PAO1 wild-type",TRUE,FALSE,FALSE,FALSE
"704","SRR6352872","SRX3449604","GSM2878178","SRP126236","PRJNA421309","GSM2878178","Bacterial cells","PAO1 wild-type",TRUE,FALSE,FALSE,FALSE
"705","SRR6352873","SRX3449605","GSM2878179","SRP126236","PRJNA421309","GSM2878179","Bacterial cells","PAO1 wild-type",TRUE,FALSE,FALSE,FALSE
"706","SRR6352874","SRX3449606","GSM2878180","SRP126236","PRJNA421309","GSM2878180","Bacterial cells","PAO qteE",FALSE,FALSE,FALSE,FALSE
"707","SRR6352875","SRX3449607","GSM2878181","SRP126236","PRJNA421309","GSM2878181","Bacterial cells","PAO qteE",FALSE,FALSE,FALSE,FALSE
"708","SRR6352876","SRX3449608","GSM2878182","SRP126236","PRJNA421309","GSM2878182","Bacterial cells","PAO qteE",FALSE,FALSE,FALSE,FALSE
"709","SRR6352877","SRX3449609","GSM2878183","SRP126236","PRJNA421309","GSM2878183","Bacterial cells","PAO qslA",FALSE,FALSE,FALSE,FALSE
"710","SRR6352878","SRX3449610","GSM2878184","SRP126236","PRJNA421309","GSM2878184","Bacterial cells","PAO qslA",FALSE,FALSE,FALSE,FALSE
"711","SRR6352879","SRX3449611","GSM2878185","SRP126236","PRJNA421309","GSM2878185","Bacterial cells","PAO qslA",FALSE,FALSE,FALSE,FALSE
"712","SRR6352880","SRX3449612","GSM2878186","SRP126236","PRJNA421309","GSM2878186","Bacterial cells","PAO qteE qslA",FALSE,FALSE,FALSE,FALSE
"713","SRR6352881","SRX3449613","GSM2878187","SRP126236","PRJNA421309","GSM2878187","Bacterial cells","PAO qteE qslA",FALSE,FALSE,FALSE,FALSE
"714","SRR6352882","SRX3449614","GSM2878188","SRP126236","PRJNA421309","GSM2878188","Bacterial cells","PAO qteE qslA",FALSE,FALSE,FALSE,FALSE
"715","SRR6352883","SRX3449615","GSM2878189","SRP126236","PRJNA421309","GSM2878189","Bacterial cells","PAO lasR rhlR",FALSE,FALSE,FALSE,FALSE
"716","SRR6352884","SRX3449616","GSM2878190","SRP126236","PRJNA421309","GSM2878190","Bacterial cells","PAO lasR rhlR",FALSE,FALSE,FALSE,FALSE
"717","SRR6352885","SRX3449617","GSM2878191","SRP126236","PRJNA421309","GSM2878191","Bacterial cells","PAO lasR rhlR",FALSE,FALSE,FALSE,FALSE
"718","SRR8183386","SRX5003360","2-bfmS","SRP168518","PRJNA504928","","","bfmS",FALSE,FALSE,FALSE,FALSE
"719","SRR8183387","SRX5003359","2-bfmS","SRP168518","PRJNA504928","","","bfmS",FALSE,FALSE,FALSE,FALSE
"720","SRR8183388","SRX5003358","1-MPAO1","SRP168518","PRJNA504928","","","MPAO1",TRUE,FALSE,FALSE,FALSE
"721","SRR8183389","SRX5003357","1-MPAO1","SRP168518","PRJNA504928","","","MPAO1",TRUE,FALSE,FALSE,FALSE
"722","SRR8183390","SRX5003356","4-bfmS-DK2","SRP168518","PRJNA504928","","","bfmS-DK2",FALSE,FALSE,FALSE,FALSE
"723","SRR8183391","SRX5003355","4-bfmS-DK2","SRP168518","PRJNA504928","","","bfmS-DK2",FALSE,FALSE,FALSE,FALSE
"724","SRR8183392","SRX5003354","3-bfmRS","SRP168518","PRJNA504928","","","BfmRS",FALSE,FALSE,FALSE,FALSE
"725","SRR8183393","SRX5003353","3-bfmRS","SRP168518","PRJNA504928","","","BfmRS",FALSE,FALSE,FALSE,FALSE
"726","SRR8184174","SRX5004144","1A06","SRP168008","PRJNA504392","","","PA01",TRUE,FALSE,FALSE,FALSE
"727","SRR8184175","SRX5004143","1B06","SRP168008","PRJNA504392","","","PA01",TRUE,FALSE,FALSE,FALSE
"728","SRR8184176","SRX5004142","8A","SRP168008","PRJNA504392","","","PA01",TRUE,FALSE,FALSE,FALSE
"729","SRR8184177","SRX5004141","8B","SRP168008","PRJNA504392","","","PA01",TRUE,FALSE,FALSE,FALSE
"730","SRR5648458","SRX2885819","GSM2651015","SRP108691","PRJNA389442","GSM2651015","P. aeruginosa planktonic culture","revertant",FALSE,FALSE,FALSE,FALSE
"731","SRR5648459","SRX2885820","GSM2651016","SRP108691","PRJNA389442","GSM2651016","P. aeruginosa planktonic culture","revertant",FALSE,FALSE,FALSE,FALSE
"732","SRR5648460","SRX2885821","GSM2651017","SRP108691","PRJNA389442","GSM2651017","P. aeruginosa planktonic culture","revertant",FALSE,FALSE,FALSE,FALSE
"733","SRR1056044","SRX396858","PA14_PE_3","SRP034661","PRJNA231236","","","wild type",FALSE,TRUE,FALSE,FALSE
"734","SRR10231247","SRX6950635","Pa_S_cip_-_060m_rep1","SRP183116","PRJNA518730","","","RB018",FALSE,FALSE,FALSE,FALSE
"735","SRR10231260","SRX6950622","Pa_S_cip_-_010m_rep2","SRP183116","PRJNA518730","","","RB019",FALSE,FALSE,FALSE,FALSE
"736","SRR12363274","SRX8862509","GSM4705679","SRP274667","PRJNA649981","GSM4705679","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"737","SRR12363275","SRX8862510","GSM4705680","SRP274667","PRJNA649981","GSM4705680","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"738","SRR12363276","SRX8862511","GSM4705681","SRP274667","PRJNA649981","GSM4705681","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"739","SRR12363279","SRX8862514","GSM4705684","SRP274667","PRJNA649981","GSM4705684","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"740","SRR12363280","SRX8862515","GSM4705685","SRP274667","PRJNA649981","GSM4705685","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"741","SRR12363281","SRX8862516","GSM4705686","SRP274667","PRJNA649981","GSM4705686","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"742","SRR12363283","SRX8862518","GSM4705688","SRP274667","PRJNA649981","GSM4705688","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"743","SRR12363288","SRX8862523","GSM4705693","SRP274667","PRJNA649981","GSM4705693","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"744","SRR10203885","SRX6923935","pre_PSA_untreted","SRP223733","PRJNA574614","","","PAO1",TRUE,FALSE,FALSE,FALSE
"745","SRR11267572","SRX7874206","antP1","SRP252017","PRJNA611483","","","Not applicable",TRUE,FALSE,FALSE,FALSE
"746","SRR11267573","SRX7874205","Control2","SRP252017","PRJNA611483","","","Not applicable",TRUE,FALSE,FALSE,FALSE
"747","SRR11267574","SRX7874204","Control1","SRP252017","PRJNA611483","","","Not applicable",TRUE,FALSE,FALSE,FALSE
"748","SRR10348754","SRX7058493","Control 1","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"749","SRR10267775","SRX6981189","epithelial_C2","SRP225219","PRJNA576508","","","PAO1",TRUE,FALSE,FALSE,FALSE
"750","SRR10326184","SRX7036368","GSM4134913","SRP226640","PRJNA578924","GSM4134913","in vitro grown bacterial cells","",FALSE,TRUE,FALSE,FALSE
"751","SRR10326193","SRX7036377","GSM4134922","SRP226640","PRJNA578924","GSM4134922","in vitro grown bacterial cells","",FALSE,TRUE,FALSE,FALSE
"752","SRR11109964","SRX7747528","PA2","SRP249973","PRJNA606809","","","PAO1",TRUE,FALSE,FALSE,FALSE
"753","SRR5012637","SRX2342944","PA580","SRP093377","PRJNA353241","","","PA580",FALSE,FALSE,FALSE,FALSE
"754","SRR12363277","SRX8862512","GSM4705682","SRP274667","PRJNA649981","GSM4705682","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"755","SRR12363278","SRX8862513","GSM4705683","SRP274667","PRJNA649981","GSM4705683","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"756","SRR12363282","SRX8862517","GSM4705687","SRP274667","PRJNA649981","GSM4705687","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"757","SRR12363284","SRX8862519","GSM4705689","SRP274667","PRJNA649981","GSM4705689","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"758","SRR12363285","SRX8862520","GSM4705690","SRP274667","PRJNA649981","GSM4705690","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"759","SRR12363286","SRX8862521","GSM4705691","SRP274667","PRJNA649981","GSM4705691","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"760","SRR12363287","SRX8862522","GSM4705692","SRP274667","PRJNA649981","GSM4705692","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"761","SRR12363289","SRX8862524","GSM4705694","SRP274667","PRJNA649981","GSM4705694","LB liquid culture at OD=1","",TRUE,FALSE,FALSE,FALSE
"762","SRR11336702","SRX7940213","GSM4419033","SRP253109","PRJNA613082","GSM4419033","bacteria","",TRUE,FALSE,FALSE,FALSE
"763","SRR11336703","SRX7940214","GSM4419034","SRP253109","PRJNA613082","GSM4419034","bacteria","",TRUE,FALSE,FALSE,FALSE
"764","SRR11336704","SRX7940215","GSM4419035","SRP253109","PRJNA613082","GSM4419035","bacteria","",TRUE,FALSE,FALSE,FALSE
"765","SRR11336705","SRX7940216","GSM4419036","SRP253109","PRJNA613082","GSM4419036","bacteria","",TRUE,FALSE,FALSE,FALSE
"766","SRR11336706","SRX7940217","GSM4419037","SRP253109","PRJNA613082","GSM4419037","bacteria","",TRUE,FALSE,FALSE,FALSE
"767","SRR11336707","SRX7940218","GSM4419038","SRP253109","PRJNA613082","GSM4419038","bacteria","",TRUE,FALSE,FALSE,FALSE
"768","SRR11935826","SRX8481170","IS-203_ks22","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"769","SRR11935827","SRX8481169","IS-203_ks21","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"770","SRR11935828","SRX8481168","IS-203_ks20","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"771","SRR11935829","SRX8481167","IS-203_ks19","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"772","SRR11935830","SRX8481166","IS-203_ks18","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"773","SRR11935831","SRX8481165","IS-203_ks17","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"774","SRR11935832","SRX8481164","IS-203_ks16","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"775","SRR11935833","SRX8481163","IS-203_ks15","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"776","SRR11935834","SRX8481162","IS-203_ks24","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"777","SRR11935835","SRX8481161","IS-203_ks23","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"778","SRR11935836","SRX8481160","IS-203_ks14","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"779","SRR11935837","SRX8481159","IS-203_ks13","SRP266158","PRJNA637626","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"780","SRR12534560","SRX9024459","GSM4750065","SRP279065","PRJNA659742","GSM4750065","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"781","SRR12534561","SRX9024460","GSM4750066","SRP279065","PRJNA659742","GSM4750066","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"782","SRR12534562","SRX9024461","GSM4750067","SRP279065","PRJNA659742","GSM4750067","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"783","SRR12534563","SRX9024462","GSM4750068","SRP279065","PRJNA659742","GSM4750068","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"784","SRR12534564","SRX9024463","GSM4750069","SRP279065","PRJNA659742","GSM4750069","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"785","SRR12534565","SRX9024464","GSM4750070","SRP279065","PRJNA659742","GSM4750070","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"786","SRR12534566","SRX9024465","GSM4750071","SRP279065","PRJNA659742","GSM4750071","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"787","SRR12534567","SRX9024466","GSM4750072","SRP279065","PRJNA659742","GSM4750072","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"788","SRR12534568","SRX9024467","GSM4750073","SRP279065","PRJNA659742","GSM4750073","Planktonic bacterial cultures","PA14 RetS(delta dismed2)",FALSE,TRUE,FALSE,FALSE
"789","SRR12534569","SRX9024468","GSM4750074","SRP279065","PRJNA659742","GSM4750074","Planktonic bacterial cultures","PA14 RetS(delta dismed2)",FALSE,TRUE,FALSE,FALSE
"790","SRR12534570","SRX9024469","GSM4750075","SRP279065","PRJNA659742","GSM4750075","Planktonic bacterial cultures","PA14 RetS(D858A)",FALSE,TRUE,FALSE,FALSE
"791","SRR12534571","SRX9024470","GSM4750076","SRP279065","PRJNA659742","GSM4750076","Planktonic bacterial cultures","PA14 RetS(D858A)",FALSE,TRUE,FALSE,FALSE
"792","SRR12534572","SRX9024471","GSM4750077","SRP279065","PRJNA659742","GSM4750077","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"793","SRR12534573","SRX9024472","GSM4750078","SRP279065","PRJNA659742","GSM4750078","Planktonic bacterial cultures","PA14",FALSE,TRUE,FALSE,FALSE
"794","ERR3824675","ERX3834789","E-MTAB-8690:EMC0_1","ERP119441","PRJEB36276","","","",TRUE,FALSE,FALSE,FALSE
"795","ERR3824676","ERX3834789","E-MTAB-8690:EMC0_1","ERP119441","PRJEB36276","","","",TRUE,FALSE,FALSE,FALSE
"796","ERR3824677","ERX3834790","E-MTAB-8690:EMC0_2","ERP119441","PRJEB36276","","","",TRUE,FALSE,FALSE,FALSE
"797","ERR3824678","ERX3834790","E-MTAB-8690:EMC0_2","ERP119441","PRJEB36276","","","",TRUE,FALSE,FALSE,FALSE
