"","X1","X2"
"AAG08535","AAG08535","PA5150"
"AAG08536","AAG08536","PA5151"
"AAG08537","AAG08537","PA5152"
"AAG08538","AAG08538","PA5153"
"AAG08539","AAG08539","PA5154"
"AAG08540","AAG08540","PA5155"
"AAG08541","AAG08541","PA5156"
"AAG08542","AAG08542","PA5157"
"AAG08543","AAG08543","PA5158"
"AAG08544","AAG08544","PA5159"
"AAG08545","AAG08545","PA5160"
"AAG08546","AAG08546","PA5161"
"AAG08547","AAG08547","PA5162"
"AAG08548","AAG08548","PA5163"
"AAG08549","AAG08549","PA5164"
"AAG08550","AAG08550","PA5165"
"AAG08551","AAG08551","PA5166"
"AAG08552","AAG08552","PA5167"
"AAG08553","AAG08553","PA5168"
"AAG08554","AAG08554","PA5169"
"AAG08555","AAG08555","PA5170"
"AAG08556","AAG08556","PA5171"
"AAG08557","AAG08557","PA5172"
"AAG08558","AAG08558","PA5173"
"AAG08559","AAG08559","PA5174"
"AAG08560","AAG08560","PA5175"
"AAG08561","AAG08561","PA5176"
"AAG08562","AAG08562","PA5177"
"AAG08563","AAG08563","PA5178"
"AAG08564","AAG08564","PA5179"
"AAG08565","AAG08565","PA5180"
"AAG08566","AAG08566","PA5181"
"AAG08567","AAG08567","PA5182"
"AAG08568","AAG08568","PA5183"
"AAG08569","AAG08569","PA5184"
"AAG08570","AAG08570","PA5185"
"AAG08571","AAG08571","PA5186"
"AAG08572","AAG08572","PA5187"
"AAG08573","AAG08573","PA5188"
"AAG08574","AAG08574","PA5189"
"AAG08575","AAG08575","PA5190"
"AAG08576","AAG08576","PA5191"
"AAG08577","AAG08577","PA5192"
"AAG08578","AAG08578","PA5193"
"AAG08579","AAG08579","PA5194"
"AAG08580","AAG08580","PA5195"
"AAG08581","AAG08581","PA5196"
"AAG08582","AAG08582","PA5197"
"AAG08583","AAG08583","PA5198"
"AAG08584","AAG08584","PA5199"
"AAG08585","AAG08585","PA5200"
"AAG08586","AAG08586","PA5201"
"AAG08587","AAG08587","PA5202"
"AAG08588","AAG08588","PA5203"
"AAG08589","AAG08589","PA5204"
"AAG08590","AAG08590","PA5205"
"AAG08591","AAG08591","PA5206"
"AAG08592","AAG08592","PA5207"
"AAG08593","AAG08593","PA5208"
"AAG08594","AAG08594","PA5209"
"AAG08595","AAG08595","PA5210"
"AAG08596","AAG08596","PA5211"
"AAG08597","AAG08597","PA5212"
"AAG08598","AAG08598","PA5213"
"AAG08599","AAG08599","PA5214"
"AAG08600","AAG08600","PA5215"
"AAG08601","AAG08601","PA5216"
"AAG08602","AAG08602","PA5217"
"AAG08603","AAG08603","PA5218"
"AAG08604","AAG08604","PA5219"
"AAG08605","AAG08605","PA5220"
"AAG08606","AAG08606","PA5221"
"AAG08607","AAG08607","PA5222"
"AAG08608","AAG08608","PA5223"
"AAG08609","AAG08609","PA5224"
"AAG08610","AAG08610","PA5225"
"AAG08611","AAG08611","PA5226"
"AAG08612","AAG08612","PA5227"
"AAG08613","AAG08613","PA5228"
"AAG08614","AAG08614","PA5229"
"AAG08615","AAG08615","PA5230"
"AAG08616","AAG08616","PA5231"
"AAG08617","AAG08617","PA5232"
"AAG08618","AAG08618","PA5233"
"AAG08619","AAG08619","PA5234"
"AAG08620","AAG08620","PA5235"
"AAG08621","AAG08621","PA5236"
"AAG08622","AAG08622","PA5237"
"AAG08623","AAG08623","PA5238"
"AAG08624","AAG08624","PA5239"
"AAG08625","AAG08625","PA5240"
"AAG08626","AAG08626","PA5241"
"AAG08627","AAG08627","PA5242"
"AAG08628","AAG08628","PA5243"
"AAG08629","AAG08629","PA5244"
"AAG08630","AAG08630","PA5245"
"AAG08631","AAG08631","PA5246"
"AAG08632","AAG08632","PA5247"
"AAG08633","AAG08633","PA5248"
"AAG08634","AAG08634","PA5249"
"AAG08635","AAG08635","PA5250"
"AAG08636","AAG08636","PA5251"
"AAG08637","AAG08637","PA5252"
"AAG08638","AAG08638","PA5253"
"AAG08639","AAG08639","PA5254"
"AAG08640","AAG08640","PA5255"
"AAG08641","AAG08641","PA5256"
"AAG08642","AAG08642","PA5257"
"AAG08643","AAG08643","PA5258"
"AAG08644","AAG08644","PA5259"
"AAG08645","AAG08645","PA5260"
"AAG08646","AAG08646","PA5261"
"AAG08647","AAG08647","PA5262"
"AAG08648","AAG08648","PA5263"
"AAG08649","AAG08649","PA5264"
"AAG08650","AAG08650","PA5265"
"AAG08651","AAG08651","PA5266"
"AAG08652","AAG08652","PA5267"
"AAG08653","AAG08653","PA5268"
"AAG08654","AAG08654","PA5269"
"AAG08655","AAG08655","PA5270"
"AAG08656","AAG08656","PA5271"
"AAG08657","AAG08657","PA5272"
"AAG08658","AAG08658","PA5273"
"AAG08659","AAG08659","PA5274"
"AAG08660","AAG08660","PA5275"
"AAG08661","AAG08661","PA5276"
"AAG08662","AAG08662","PA5277"
"AAG08663","AAG08663","PA5278"
"AAG08664","AAG08664","PA5279"
"AAG08665","AAG08665","PA5280"
"AAG08666","AAG08666","PA5281"
"AAG08667","AAG08667","PA5282"
"AAG08668","AAG08668","PA5283"
"AAG08669","AAG08669","PA5284"
"AAG08670","AAG08670","PA5285"
"AAG08671","AAG08671","PA5286"
"AAG08672","AAG08672","PA5287"
"AAG08673","AAG08673","PA5288"
"AAG08674","AAG08674","PA5289"
"AAG08675","AAG08675","PA5290"
"AAG08676","AAG08676","PA5291"
"AAG08677","AAG08677","PA5292"
"AAG08678","AAG08678","PA5293"
"AAG08679","AAG08679","PA5294"
"AAG08680","AAG08680","PA5295"
"AAG08681","AAG08681","PA5296"
"AAG08682","AAG08682","PA5297"
"AAG08683","AAG08683","PA5298"
"AAG08684","AAG08684","PA5299"
"AAG08685","AAG08685","PA5300"
"AAG08686","AAG08686","PA5301"
"AAG08687","AAG08687","PA5302"
"AAG08688","AAG08688","PA5303"
"AAG08689","AAG08689","PA5304"
"AAG08690","AAG08690","PA5305"
"AAG08691","AAG08691","PA5306"
"AAG08692","AAG08692","PA5307"
"AAG08693","AAG08693","PA5308"
"AAG08694","AAG08694","PA5309"
"AAG08695","AAG08695","PA5310"
"AAG08696","AAG08696","PA5311"
"AAG08697","AAG08697","PA5312"
"AAG08698","AAG08698","PA5313"
"AAG08699","AAG08699","PA5314"
"AAG08700","AAG08700","PA5315"
"AAG08701","AAG08701","PA5316"
"AAG08702","AAG08702","PA5317"
"AAG08703","AAG08703","PA5318"
"AAG08704","AAG08704","PA5319"
"AAG08705","AAG08705","PA5320"
"AAG08706","AAG08706","PA5321"
"AAG08707","AAG08707","PA5322"
"AAG08708","AAG08708","PA5323"
"AAG08709","AAG08709","PA5324"
"AAG08710","AAG08710","PA5325"
"AAG08711","AAG08711","PA5326"
"AAG08712","AAG08712","PA5327"
"AAG08713","AAG08713","PA5328"
"AAG08714","AAG08714","PA5329"
"AAG08715","AAG08715","PA5330"
"AAG08716","AAG08716","PA5331"
"AAG08717","AAG08717","PA5332"
"AAG08718","AAG08718","PA5333"
"AAG08719","AAG08719","PA5334"
"AAG08720","AAG08720","PA5335"
"AAG08721","AAG08721","PA5336"
"AAG08722","AAG08722","PA5337"
"AAG08723","AAG08723","PA5338"
"AAG08724","AAG08724","PA5339"
"AAG08725","AAG08725","PA5340"
"AAG08726","AAG08726","PA5341"
"AAG08727","AAG08727","PA5342"
"AAG08728","AAG08728","PA5343"
"AAG08729","AAG08729","PA5344"
"AAG08730","AAG08730","PA5345"
"AAG08731","AAG08731","PA5346"
"AAG08732","AAG08732","PA5347"
"AAG08733","AAG08733","PA5348"
"AAG08734","AAG08734","PA5349"
"AAG08735","AAG08735","PA5350"
"AAG08736","AAG08736","PA5351"
"AAG08737","AAG08737","PA5352"
"AAG08738","AAG08738","PA5353"
"AAG08739","AAG08739","PA5354"
"AAG08740","AAG08740","PA5355"
"AAG08741","AAG08741","PA5356"
"AAG08742","AAG08742","PA5357"
"AAG08743","AAG08743","PA5358"
"AAG08744","AAG08744","PA5359"
"AAG08745","AAG08745","PA5360"
"AAG08746","AAG08746","PA5361"
"AAG08747","AAG08747","PA5362"
"AAG08748","AAG08748","PA5363"
"AAG08749","AAG08749","PA5364"
"AAG08750","AAG08750","PA5365"
"AAG08751","AAG08751","PA5366"
"AAG08752","AAG08752","PA5367"
"AAG08753","AAG08753","PA5368"
"AAG08754","AAG08754","PA5369"
"AAG08755","AAG08755","PA5370"
"AAG08756","AAG08756","PA5371"
"AAG08757","AAG08757","PA5372"
"AAG08758","AAG08758","PA5373"
"AAG08759","AAG08759","PA5374"
"AAG08760","AAG08760","PA5375"
"AAG08761","AAG08761","PA5376"
"AAG08762","AAG08762","PA5377"
"AAG08763","AAG08763","PA5378"
"AAG08764","AAG08764","PA5379"
"AAG08765","AAG08765","PA5380"
"AAG08766","AAG08766","PA5381"
"AAG08767","AAG08767","PA5382"
"AAG08768","AAG08768","PA5383"
"AAG08769","AAG08769","PA5384"
"AAG08770","AAG08770","PA5385"
"AAG08771","AAG08771","PA5386"
"AAG08772","AAG08772","PA5387"
"AAG08773","AAG08773","PA5388"
"AAG08774","AAG08774","PA5389"
"AAG08775","AAG08775","PA5390"
"AAG08776","AAG08776","PA5391"
"AAG08777","AAG08777","PA5392"
"AAG08778","AAG08778","PA5393"
"AAG08779","AAG08779","PA5394"
"AAG08780","AAG08780","PA5395"
"AAG08781","AAG08781","PA5396"
"AAG08782","AAG08782","PA5397"
"AAG08783","AAG08783","PA5398"
"AAG08784","AAG08784","PA5399"
"AAG08785","AAG08785","PA5400"
"AAG08786","AAG08786","PA5401"
"AAG08787","AAG08787","PA5402"
"AAG08788","AAG08788","PA5403"
"AAG08789","AAG08789","PA5404"
"AAG08790","AAG08790","PA5405"
"AAG08791","AAG08791","PA5406"
"AAG08792","AAG08792","PA5407"
"AAG08793","AAG08793","PA5408"
"AAG08794","AAG08794","PA5409"
"AAG08795","AAG08795","PA5410"
"AAG08796","AAG08796","PA5411"
"AAG08797","AAG08797","PA5412"
"AAG08798","AAG08798","PA5413"
"AAG08799","AAG08799","PA5414"
"AAG08800","AAG08800","PA5415"
"AAG08801","AAG08801","PA5416"
"AAG08802","AAG08802","PA5417"
"AAG08803","AAG08803","PA5418"
"AAG08804","AAG08804","PA5419"
"AAG08805","AAG08805","PA5420"
"AAG08806","AAG08806","PA5421"
"AAG08807","AAG08807","PA5422"
"AAG08808","AAG08808","PA5423"
"AAG08809","AAG08809","PA5424"
"AAG08810","AAG08810","PA5425"
"AAG08811","AAG08811","PA5426"
"AAG08812","AAG08812","PA5427"
"AAG08813","AAG08813","PA5428"
"AAG08814","AAG08814","PA5429"
"AAG08815","AAG08815","PA5430"
"AAG08816","AAG08816","PA5431"
"AAG08817","AAG08817","PA5432"
"AAG08818","AAG08818","PA5433"
"AAG08819","AAG08819","PA5434"
"AAG08820","AAG08820","PA5435"
"AAG08821","AAG08821","PA5436"
"AAG08822","AAG08822","PA5437"
"AAG08823","AAG08823","PA5438"
"AAG08824","AAG08824","PA5439"
"AAG08825","AAG08825","PA5440"
"AAG08826","AAG08826","PA5441"
"AAG08827","AAG08827","PA5442"
"AAG08828","AAG08828","PA5443"
"AAG08829","AAG08829","PA5444"
"AAG08830","AAG08830","PA5445"
"AAG08831","AAG08831","PA5446"
"AAG08832","AAG08832","PA5447"
"AAG08833","AAG08833","PA5448"
"AAG08834","AAG08834","PA5449"
"AAG08835","AAG08835","PA5450"
"AAG08836","AAG08836","PA5451"
"AAG08837","AAG08837","PA5452"
"AAG08838","AAG08838","PA5453"
"AAG08839","AAG08839","PA5454"
"AAG08840","AAG08840","PA5455"
"AAG08841","AAG08841","PA5456"
"AAG08842","AAG08842","PA5457"
"AAG08843","AAG08843","PA5458"
"AAG08844","AAG08844","PA5459"
"AAG08845","AAG08845","PA5460"
"AAG08846","AAG08846","PA5461"
"AAG08847","AAG08847","PA5462"
"AAG08848","AAG08848","PA5463"
"AAG08849","AAG08849","PA5464"
"AAG08850","AAG08850","PA5465"
"AAG08851","AAG08851","PA5466"
"AAG08852","AAG08852","PA5467"
"AAG08853","AAG08853","PA5468"
"AAG08854","AAG08854","PA5469"
"AAG08855","AAG08855","PA5470"
"AAG08856","AAG08856","PA5471"
"ADN93063","ADN93063","PA5471.1"
"AAG08857","AAG08857","PA5472"
"AAG08858","AAG08858","PA5473"
"AAG08859","AAG08859","PA5474"
"AAG08860","AAG08860","PA5475"
"AAG08861","AAG08861","PA5476"
"AAG08862","AAG08862","PA5477"
"AAG08863","AAG08863","PA5478"
"AAG08864","AAG08864","PA5479"
"AAG08865","AAG08865","PA5480"
"AAG08866","AAG08866","PA5481"
"AAG08867","AAG08867","PA5482"
"AAG08868","AAG08868","PA5483"
"AAG08869","AAG08869","PA5484"
"AAG08870","AAG08870","PA5485"
"AAG08871","AAG08871","PA5486"
"AAG08872","AAG08872","PA5487"
"AAG08873","AAG08873","PA5488"
"AAG08874","AAG08874","PA5489"
"AAG08875","AAG08875","PA5490"
"AAG08876","AAG08876","PA5491"
"AAG08877","AAG08877","PA5492"
"AAG08878","AAG08878","PA5493"
"AAG08879","AAG08879","PA5494"
"AAG08880","AAG08880","PA5495"
"AAG08881","AAG08881","PA5496"
"AAG08882","AAG08882","PA5497"
"AAG08883","AAG08883","PA5498"
"AAG08884","AAG08884","PA5499"
"AAG08885","AAG08885","PA5500"
"AAG08886","AAG08886","PA5501"
"AAG08887","AAG08887","PA5502"
"AAG08888","AAG08888","PA5503"
"AAG08889","AAG08889","PA5504"
"AAG08890","AAG08890","PA5505"
"AAG08891","AAG08891","PA5506"
"AAG08892","AAG08892","PA5507"
"AAG08893","AAG08893","PA5508"
"AAG08894","AAG08894","PA5509"
"AAG08895","AAG08895","PA5510"
"AAG08896","AAG08896","PA5511"
"AAG08897","AAG08897","PA5512"
"AAG08898","AAG08898","PA5513"
"AAG08899","AAG08899","PA5514"
"AAG08900","AAG08900","PA5515"
"AAG08901","AAG08901","PA5516"
"AAG08902","AAG08902","PA5517"
"AAG08903","AAG08903","PA5518"
"AAG08904","AAG08904","PA5519"
"AAG08905","AAG08905","PA5520"
"AAG08906","AAG08906","PA5521"
"AAG08907","AAG08907","PA5522"
"AAG08908","AAG08908","PA5523"
"AAG08909","AAG08909","PA5524"
"AAG08910","AAG08910","PA5525"
"AAG08911","AAG08911","PA5526"
"AAG08912","AAG08912","PA5527"
"AAG08913","AAG08913","PA5528"
"AAG08914","AAG08914","PA5529"
"AAG08915","AAG08915","PA5530"
"AAG08916","AAG08916","PA5531"
"AAG08917","AAG08917","PA5532"
"AAG08918","AAG08918","PA5533"
"AAG08919","AAG08919","PA5534"
"AAG08920","AAG08920","PA5535"
"AAG08921","AAG08921","PA5536"
"AAG08922","AAG08922","PA5537"
"AAG08923","AAG08923","PA5538"
"AAG08924","AAG08924","PA5539"
"AAG08925","AAG08925","PA5540"
"AAG08926","AAG08926","PA5541"
"AAG08927","AAG08927","PA5542"
"AAG08928","AAG08928","PA5543"
"AAG08929","AAG08929","PA5544"
"AAG08930","AAG08930","PA5545"
"AAG08931","AAG08931","PA5546"
"AAG08932","AAG08932","PA5547"
"AAG08933","AAG08933","PA5548"
"AAG08934","AAG08934","PA5549"
"AAG08935","AAG08935","PA5550"
"AAG08936","AAG08936","PA5551"
"AAG08937","AAG08937","PA5552"
"AAG08938","AAG08938","PA5553"
"AAG08939","AAG08939","PA5554"
"AAG08940","AAG08940","PA5555"
"AAG08941","AAG08941","PA5556"
"AAG08942","AAG08942","PA5557"
"AAG08943","AAG08943","PA5558"
"AAG08944","AAG08944","PA5559"
"AAG08945","AAG08945","PA5560"
"AAG08946","AAG08946","PA5561"
"AAG08947","AAG08947","PA5562"
"AAG08948","AAG08948","PA5563"
"AAG08949","AAG08949","PA5564"
"AAG08950","AAG08950","PA5565"
"AAG08951","AAG08951","PA5566"
"AAG08952","AAG08952","PA5567"
"AAG08953","AAG08953","PA5568"
"AAG08954","AAG08954","PA5569"
"AAG08955","AAG08955","PA5570"
