"","X1","X2"
"ABJ12199","ABJ12199","PA14_25760"
"ABJ12198","ABJ12198","PA14_25770"
"ABJ12197","ABJ12197","PA14_25780"
"ABJ12196","ABJ12196","PA14_25790"
"ABJ12195","ABJ12195","PA14_25800"
"ABJ12194","ABJ12194","PA14_25810"
"ABJ12193","ABJ12193","PA14_25820"
"ABJ12192","ABJ12192","PA14_25830"
"ABJ12191","ABJ12191","PA14_25840"
"ABJ12190","ABJ12190","PA14_25860"
"ABJ12189","ABJ12189","PA14_25880"
"ABJ12188","ABJ12188","PA14_25900"
"ABJ12187","ABJ12187","PA14_25910"
"ABJ12186","ABJ12186","PA14_25920"
"ABJ12185","ABJ12185","PA14_25930"
"ABJ12184","ABJ12184","PA14_25940"
"ABJ12183","ABJ12183","PA14_25960"
"ABJ12182","ABJ12182","PA14_25970"
"ABJ12181","ABJ12181","PA14_25980"
"ABJ12180","ABJ12180","PA14_25990"
"ABJ12179","ABJ12179","PA14_26000"
"ABJ12178","ABJ12178","PA14_26010"
"ABJ12177","ABJ12177","PA14_26020"
"ABJ12176","ABJ12176","PA14_26050"
"ABJ12175","ABJ12175","PA14_26060"
"ABJ12174","ABJ12174","PA14_26070"
"ABJ12173","ABJ12173","PA14_26080"
"ABJ12172","ABJ12172","PA14_26090"
"ABJ12171","ABJ12171","PA14_26110"
"ABJ12170","ABJ12170","PA14_26130"
"ABJ12169","ABJ12169","PA14_26140"
"ABJ12168","ABJ12168","PA14_26150"
"ABJ12167","ABJ12167","PA14_26160"
"ABJ15665","ABJ15665","PA14_26165"
"ABJ12166","ABJ12166","PA14_26190"
"ABJ12165","ABJ12165","PA14_26200"
"ABJ12164","ABJ12164","PA14_26210"
"ABJ12163","ABJ12163","PA14_26220"
"ABJ12162","ABJ12162","PA14_26230"
"ABJ12161","ABJ12161","PA14_26240"
"ABJ12160","ABJ12160","PA14_26260"
"ABJ12159","ABJ12159","PA14_26270"
"ABJ12158","ABJ12158","PA14_26280"
"ABJ12157","ABJ12157","PA14_26300"
"ABJ12156","ABJ12156","PA14_26310"
"ABJ12155","ABJ12155","PA14_26330"
"ABJ12154","ABJ12154","PA14_26340"
"ABJ12153","ABJ12153","PA14_26350"
"ABJ12152","ABJ12152","PA14_26360"
"ABJ12151","ABJ12151","PA14_26390"
"ABJ12150","ABJ12150","PA14_26400"
"ABJ12149","ABJ12149","PA14_26420"
"ABJ12148","ABJ12148","PA14_26450"
"ABJ12147","ABJ12147","PA14_26460"
"ABJ12146","ABJ12146","PA14_26470"
"ABJ12145","ABJ12145","PA14_26480"
"ABJ15672","ABJ15672","PA14_26485"
"ABJ12144","ABJ12144","PA14_26500"
"ABJ12143","ABJ12143","PA14_26510"
"ABJ12142","ABJ12142","PA14_26530"
"ABJ12141","ABJ12141","PA14_26540"
"ABJ12140","ABJ12140","PA14_26550"
"ABJ12139","ABJ12139","PA14_26560"
"ABJ12138","ABJ12138","PA14_26570"
"ABJ12137","ABJ12137","PA14_26580"
"ABJ12136","ABJ12136","PA14_26590"
"ABJ12135","ABJ12135","PA14_26600"
"ABJ12134","ABJ12134","PA14_26610"
"ABJ12133","ABJ12133","PA14_26620"
"ABJ12132","ABJ12132","PA14_26640"
"ABJ12131","ABJ12131","PA14_26650"
"ABJ12130","ABJ12130","PA14_26670"
"ABJ12129","ABJ12129","PA14_26690"
"ABJ12128","ABJ12128","PA14_26700"
"ABJ12127","ABJ12127","PA14_26720"
"ABJ12126","ABJ12126","PA14_26730"
"ABJ12125","ABJ12125","PA14_26750"
"ABJ12124","ABJ12124","PA14_26760"
"ABJ12123","ABJ12123","PA14_26770"
"ABJ12122","ABJ12122","PA14_26780"
"ABJ12121","ABJ12121","PA14_26810"
"ABJ12120","ABJ12120","PA14_26830"
"ABJ12119","ABJ12119","PA14_26850"
"ABJ12118","ABJ12118","PA14_26860"
"ABJ12117","ABJ12117","PA14_26870"
"ABJ12116","ABJ12116","PA14_26880"
"ABJ12115","ABJ12115","PA14_26890"
"ABJ12114","ABJ12114","PA14_26910"
"ABJ12113","ABJ12113","PA14_26920"
"ABJ12112","ABJ12112","PA14_26930"
"ABJ12111","ABJ12111","PA14_26940"
"ABJ12110","ABJ12110","PA14_26960"
"ABJ12109","ABJ12109","PA14_26970"
"ABJ12108","ABJ12108","PA14_26980"
"ABJ12107","ABJ12107","PA14_26990"
"ABJ12106","ABJ12106","PA14_27000"
"ABJ12105","ABJ12105","PA14_27020"
"ABJ12104","ABJ12104","PA14_27050"
"ABJ12103","ABJ12103","PA14_27070"
"ABJ12102","ABJ12102","PA14_27090"
"ABJ12101","ABJ12101","PA14_27100"
"ABJ12100","ABJ12100","PA14_27110"
"ABJ12099","ABJ12099","PA14_27120"
"ABJ12098","ABJ12098","PA14_27130"
"ABJ12097","ABJ12097","PA14_27140"
"ABJ12096","ABJ12096","PA14_27150"
"ABJ12095","ABJ12095","PA14_27160"
"ABJ12094","ABJ12094","PA14_27170"
"ABJ12093","ABJ12093","PA14_27180"
"ABJ12092","ABJ12092","PA14_27200"
"ABJ12091","ABJ12091","PA14_27210"
"ABJ12090","ABJ12090","PA14_27220"
"ABJ12089","ABJ12089","PA14_27230"
"ABJ12088","ABJ12088","PA14_27250"
"ABJ12087","ABJ12087","PA14_27270"
"ABJ12086","ABJ12086","PA14_27280"
"ABJ12085","ABJ12085","PA14_27290"
"ABJ12084","ABJ12084","PA14_27310"
"ABJ12083","ABJ12083","PA14_27330"
"ABJ12082","ABJ12082","PA14_27350"
"ABJ12081","ABJ12081","PA14_27360"
"ABJ12080","ABJ12080","PA14_27370"
"ABJ12079","ABJ12079","PA14_27390"
"ABJ12078","ABJ12078","PA14_27400"
"ABJ12077","ABJ12077","PA14_27410"
"ABJ12076","ABJ12076","PA14_27420"
"ABJ12075","ABJ12075","PA14_27430"
"ABJ12074","ABJ12074","PA14_27440"
"ABJ12073","ABJ12073","PA14_27450"
"ABJ12072","ABJ12072","PA14_27460"
"ABJ12071","ABJ12071","PA14_27470"
"ABJ12070","ABJ12070","PA14_27480"
"ABJ12069","ABJ12069","PA14_27490"
"ABJ12068","ABJ12068","PA14_27500"
"ABJ12067","ABJ12067","PA14_27510"
"ABJ12066","ABJ12066","PA14_27520"
"ABJ12065","ABJ12065","PA14_27530"
"ABJ12064","ABJ12064","PA14_27550"
"ABJ12063","ABJ12063","PA14_27560"
"ABJ12062","ABJ12062","PA14_27570"
"ABJ12061","ABJ12061","PA14_27580"
"ABJ12060","ABJ12060","PA14_27590"
"ABJ12059","ABJ12059","PA14_27630"
"ABJ12058","ABJ12058","PA14_27640"
"ABJ12057","ABJ12057","PA14_27650"
"ABJ12056","ABJ12056","PA14_27660"
"ABJ15634","ABJ15634","PA14_27675"
"ABJ12055","ABJ12055","PA14_27680"
"ABJ12054","ABJ12054","PA14_27690"
"ABJ12053","ABJ12053","PA14_27700"
"ABJ12052","ABJ12052","PA14_27710"
"ABJ12051","ABJ12051","PA14_27720"
"ABJ12050","ABJ12050","PA14_27730"
"ABJ12049","ABJ12049","PA14_27740"
"ABJ15676","ABJ15676","PA14_27755"
"ABJ12048","ABJ12048","PA14_27770"
"ABJ12047","ABJ12047","PA14_27780"
"ABJ12046","ABJ12046","PA14_27800"
"ABJ12045","ABJ12045","PA14_27810"
"ABJ12044","ABJ12044","PA14_27830"
"ABJ12043","ABJ12043","PA14_27840"
"ABJ12042","ABJ12042","PA14_27850"
"ABJ12041","ABJ12041","PA14_27870"
"ABJ12040","ABJ12040","PA14_27880"
"ABJ12039","ABJ12039","PA14_27890"
"ABJ12038","ABJ12038","PA14_27900"
"ABJ12037","ABJ12037","PA14_27910"
"ABJ12036","ABJ12036","PA14_27920"
"ABJ12035","ABJ12035","PA14_27930"
"ABJ12034","ABJ12034","PA14_27940"
"ABJ12033","ABJ12033","PA14_27950"
"ABJ12032","ABJ12032","PA14_27960"
"ABJ12031","ABJ12031","PA14_27980"
"ABJ12030","ABJ12030","PA14_27990"
"ABJ12029","ABJ12029","PA14_28000"
"ABJ12028","ABJ12028","PA14_28010"
"ABJ12027","ABJ12027","PA14_28020"
"ABJ12026","ABJ12026","PA14_28030"
"ABJ12025","ABJ12025","PA14_28040"
"ABJ12024","ABJ12024","PA14_28050"
"ABJ12023","ABJ12023","PA14_28060"
"ABJ12022","ABJ12022","PA14_28070"
"ABJ12021","ABJ12021","PA14_28080"
"ABJ12020","ABJ12020","PA14_28090"
"ABJ12019","ABJ12019","PA14_28100"
"ABJ12018","ABJ12018","PA14_28110"
"ABJ12017","ABJ12017","PA14_28120"
"ABJ12016","ABJ12016","PA14_28130"
"ABJ12015","ABJ12015","PA14_28140"
"ABJ12014","ABJ12014","PA14_28150"
"ABJ12013","ABJ12013","PA14_28170"
"ABJ12012","ABJ12012","PA14_28180"
"ABJ12011","ABJ12011","PA14_28200"
"ABJ12010","ABJ12010","PA14_28210"
"ABJ12009","ABJ12009","PA14_28220"
"ABJ12008","ABJ12008","PA14_28230"
"ABJ12007","ABJ12007","PA14_28240"
"ABJ12006","ABJ12006","PA14_28250"
"ABJ12005","ABJ12005","PA14_28260"
"ABJ12004","ABJ12004","PA14_28280"
"ABJ12003","ABJ12003","PA14_28290"
"ABJ12002","ABJ12002","PA14_28300"
"ABJ12001","ABJ12001","PA14_28310"
"ABJ12000","ABJ12000","PA14_28320"
"ABJ11999","ABJ11999","PA14_28330"
"ABJ11998","ABJ11998","PA14_28340"
"ABJ11997","ABJ11997","PA14_28350"
"ABJ11996","ABJ11996","PA14_28360"
"ABJ11995","ABJ11995","PA14_28370"
"ABJ11994","ABJ11994","PA14_28380"
"ABJ11993","ABJ11993","PA14_28390"
"ABJ11992","ABJ11992","PA14_28400"
"ABJ11991","ABJ11991","PA14_28410"
"ABJ11990","ABJ11990","PA14_28420"
"ABJ11989","ABJ11989","PA14_28430"
"ABJ11988","ABJ11988","PA14_28440"
"ABJ11987","ABJ11987","PA14_28450"
"ABJ11986","ABJ11986","PA14_28460"
"ABJ11985","ABJ11985","PA14_28470"
"ABJ11984","ABJ11984","PA14_28490"
"ABJ11983","ABJ11983","PA14_28500"
"ABJ11982","ABJ11982","PA14_28510"
"ABJ11981","ABJ11981","PA14_28520"
"ABJ11980","ABJ11980","PA14_28530"
"ABJ11979","ABJ11979","PA14_28540"
"ABJ11978","ABJ11978","PA14_28560"
"ABJ11977","ABJ11977","PA14_28570"
"ABJ11976","ABJ11976","PA14_28580"
"ABJ11975","ABJ11975","PA14_28590"
"ABJ11974","ABJ11974","PA14_28600"
"ABJ11973","ABJ11973","PA14_28610"
"ABJ11972","ABJ11972","PA14_28620"
"ABJ11971","ABJ11971","PA14_28630"
"ABJ11970","ABJ11970","PA14_28650"
"ABJ11969","ABJ11969","PA14_28660"
"ABJ11968","ABJ11968","PA14_28670"
"ABJ11967","ABJ11967","PA14_28680"
"ABJ11966","ABJ11966","PA14_28690"
"ABJ11965","ABJ11965","PA14_28710"
"ABJ11964","ABJ11964","PA14_28720"
"ABJ11963","ABJ11963","PA14_28730"
"ABJ11962","ABJ11962","PA14_28750"
"ABJ11961","ABJ11961","PA14_28760"
"ABJ11960","ABJ11960","PA14_28770"
"ABJ11959","ABJ11959","PA14_28780"
"ABJ11958","ABJ11958","PA14_28790"
"ABJ11957","ABJ11957","PA14_28800"
"ABJ11956","ABJ11956","PA14_28810"
"ABJ11955","ABJ11955","PA14_28820"
"ABJ11954","ABJ11954","PA14_28830"
"ABJ11953","ABJ11953","PA14_28840"
"ABJ11952","ABJ11952","PA14_28850"
"ABJ11951","ABJ11951","PA14_28870"
"ABJ11950","ABJ11950","PA14_28880"
"ABJ15701","ABJ15701","PA14_28895"
"ABJ11949","ABJ11949","PA14_28910"
"ABJ11948","ABJ11948","PA14_28920"
"ABJ11947","ABJ11947","PA14_28930"
"ABJ11946","ABJ11946","PA14_28940"
"ABJ11945","ABJ11945","PA14_28950"
"ABJ11944","ABJ11944","PA14_28960"
"ABJ11943","ABJ11943","PA14_28970"
"ABJ11942","ABJ11942","PA14_28980"
"ABJ11941","ABJ11941","PA14_28990"
"ABJ11940","ABJ11940","PA14_29000"
"ABJ11939","ABJ11939","PA14_29010"
"ABJ11938","ABJ11938","PA14_29020"
"ABJ11937","ABJ11937","PA14_29030"
"ABJ11936","ABJ11936","PA14_29040"
"ABJ11935","ABJ11935","PA14_29050"
"ABJ11934","ABJ11934","PA14_29060"
"ABJ11933","ABJ11933","PA14_29070"
"ABJ11932","ABJ11932","PA14_29090"
"ABJ11931","ABJ11931","PA14_29100"
"ABJ11930","ABJ11930","PA14_29110"
"ABJ11929","ABJ11929","PA14_29120"
"ABJ11928","ABJ11928","PA14_29130"
"ABJ11927","ABJ11927","PA14_29150"
"ABJ11926","ABJ11926","PA14_29160"
"ABJ11925","ABJ11925","PA14_29180"
"ABJ11924","ABJ11924","PA14_29190"
"ABJ11923","ABJ11923","PA14_29200"
"ABJ11922","ABJ11922","PA14_29210"
"ABJ11921","ABJ11921","PA14_29220"
"ABJ11920","ABJ11920","PA14_29230"
"ABJ11919","ABJ11919","PA14_29240"
"ABJ11918","ABJ11918","PA14_29250"
"ABJ11917","ABJ11917","PA14_29260"
"ABJ11916","ABJ11916","PA14_29270"
"ABJ11915","ABJ11915","PA14_29280"
"ABJ11914","ABJ11914","PA14_29290"
"ABJ11913","ABJ11913","PA14_29300"
"ABJ11912","ABJ11912","PA14_29320"
"ABJ11911","ABJ11911","PA14_29330"
"ABJ11910","ABJ11910","PA14_29340"
"ABJ11909","ABJ11909","PA14_29350"
"ABJ11908","ABJ11908","PA14_29360"
"ABJ11907","ABJ11907","PA14_29390"
"ABJ11906","ABJ11906","PA14_29400"
"ABJ11905","ABJ11905","PA14_29410"
"ABJ11904","ABJ11904","PA14_29420"
"ABJ11903","ABJ11903","PA14_29440"
"ABJ11902","ABJ11902","PA14_29460"
"ABJ11901","ABJ11901","PA14_29470"
"ABJ11900","ABJ11900","PA14_29480"
"ABJ11899","ABJ11899","PA14_29490"
"ABJ11898","ABJ11898","PA14_29500"
"ABJ11897","ABJ11897","PA14_29510"
"ABJ11896","ABJ11896","PA14_29520"
"ABJ11895","ABJ11895","PA14_29530"
"ABJ11894","ABJ11894","PA14_29540"
"ABJ11893","ABJ11893","PA14_29550"
"ABJ11892","ABJ11892","PA14_29560"
"ABJ11891","ABJ11891","PA14_29570"
"ABJ15664","ABJ15664","PA14_29575"
"ABJ11890","ABJ11890","PA14_29590"
"ABJ11889","ABJ11889","PA14_29600"
"ABJ11888","ABJ11888","PA14_29620"
"ABJ11887","ABJ11887","PA14_29640"
"ABJ11886","ABJ11886","PA14_29650"
"ABJ11885","ABJ11885","PA14_29660"
"ABJ11884","ABJ11884","PA14_29680"
"ABJ11883","ABJ11883","PA14_29690"
"ABJ11882","ABJ11882","PA14_29710"
"ABJ11881","ABJ11881","PA14_29720"
"ABJ11880","ABJ11880","PA14_29730"
"ABJ11879","ABJ11879","PA14_29740"
"ABJ11878","ABJ11878","PA14_29750"
"ABJ11877","ABJ11877","PA14_29760"
"ABJ11876","ABJ11876","PA14_29770"
"ABJ11875","ABJ11875","PA14_29800"
"ABJ11874","ABJ11874","PA14_29820"
"ABJ11873","ABJ11873","PA14_29830"
"ABJ11872","ABJ11872","PA14_29850"
"ABJ11871","ABJ11871","PA14_29860"
"ABJ11870","ABJ11870","PA14_29880"
"ABJ11869","ABJ11869","PA14_29890"
"ABJ11868","ABJ11868","PA14_29900"
"ABJ11867","ABJ11867","PA14_29920"
"ABJ11866","ABJ11866","PA14_29930"
"ABJ11865","ABJ11865","PA14_29940"
"ABJ11864","ABJ11864","PA14_29970"
"ABJ11863","ABJ11863","PA14_29980"
"ABJ11862","ABJ11862","PA14_29990"
"ABJ11861","ABJ11861","PA14_30010"
"ABJ11860","ABJ11860","PA14_30020"
"ABJ11859","ABJ11859","PA14_30030"
"ABJ11858","ABJ11858","PA14_30040"
"ABJ11857","ABJ11857","PA14_30050"
"ABJ11856","ABJ11856","PA14_30070"
"ABJ11855","ABJ11855","PA14_30080"
"ABJ11854","ABJ11854","PA14_30090"
"ABJ11853","ABJ11853","PA14_30100"
"ABJ11852","ABJ11852","PA14_30110"
"ABJ11851","ABJ11851","PA14_30130"
"ABJ11850","ABJ11850","PA14_30140"
"ABJ11849","ABJ11849","PA14_30150"
"ABJ11848","ABJ11848","PA14_30160"
"ABJ11847","ABJ11847","PA14_30180"
"ABJ11846","ABJ11846","PA14_30190"
"ABJ11845","ABJ11845","PA14_30200"
"ABJ11844","ABJ11844","PA14_30210"
"ABJ11843","ABJ11843","PA14_30230"
"ABJ11842","ABJ11842","PA14_30240"
"ABJ11841","ABJ11841","PA14_30260"
"ABJ11840","ABJ11840","PA14_30270"
"ABJ11839","ABJ11839","PA14_30280"
"ABJ11838","ABJ11838","PA14_30290"
"ABJ11837","ABJ11837","PA14_30310"
"ABJ11836","ABJ11836","PA14_30320"
"ABJ11835","ABJ11835","PA14_30330"
"ABJ11834","ABJ11834","PA14_30340"
"ABJ11833","ABJ11833","PA14_30350"
"ABJ11832","ABJ11832","PA14_30360"
"ABJ11831","ABJ11831","PA14_30370"
"ABJ11830","ABJ11830","PA14_30380"
"ABJ11829","ABJ11829","PA14_30390"
"ABJ11828","ABJ11828","PA14_30400"
"ABJ11827","ABJ11827","PA14_30410"
"ABJ11826","ABJ11826","PA14_30430"
"ABJ11825","ABJ11825","PA14_30440"
"ABJ11824","ABJ11824","PA14_30450"
"ABJ11823","ABJ11823","PA14_30460"
"ABJ11822","ABJ11822","PA14_30470"
"ABJ11821","ABJ11821","PA14_30490"
"ABJ11820","ABJ11820","PA14_30500"
"ABJ11819","ABJ11819","PA14_30520"
"ABJ11818","ABJ11818","PA14_30540"
"ABJ11817","ABJ11817","PA14_30550"
"ABJ11816","ABJ11816","PA14_30560"
"ABJ11815","ABJ11815","PA14_30570"
"ABJ11814","ABJ11814","PA14_30580"
"ABJ11813","ABJ11813","PA14_30590"
"ABJ11812","ABJ11812","PA14_30600"
"ABJ11811","ABJ11811","PA14_30620"
"ABJ11810","ABJ11810","PA14_30630"
"ABJ11809","ABJ11809","PA14_30650"
"ABJ11808","ABJ11808","PA14_30660"
"ABJ11807","ABJ11807","PA14_30670"
"ABJ11806","ABJ11806","PA14_30690"
"ABJ11805","ABJ11805","PA14_30700"
"ABJ11804","ABJ11804","PA14_30710"
"ABJ11803","ABJ11803","PA14_30730"
"ABJ11802","ABJ11802","PA14_30740"
"ABJ11801","ABJ11801","PA14_30750"
"ABJ11800","ABJ11800","PA14_30760"
"ABJ11799","ABJ11799","PA14_30770"
"ABJ11798","ABJ11798","PA14_30790"
"ABJ11797","ABJ11797","PA14_30800"
"ABJ11796","ABJ11796","PA14_30810"
"ABJ11795","ABJ11795","PA14_30820"
"ABJ11794","ABJ11794","PA14_30830"
"ABJ11793","ABJ11793","PA14_30840"
"ABJ11792","ABJ11792","PA14_30850"
"ABJ11791","ABJ11791","PA14_30860"
"ABJ11790","ABJ11790","PA14_30870"
"ABJ11789","ABJ11789","PA14_30880"
"ABJ11788","ABJ11788","PA14_30890"
"ABJ11787","ABJ11787","PA14_30900"
"ABJ11786","ABJ11786","PA14_30910"
"ABJ11785","ABJ11785","PA14_30930"
"ABJ11784","ABJ11784","PA14_30940"
"ABJ11783","ABJ11783","PA14_30950"
"ABJ11782","ABJ11782","PA14_30960"
"ABJ11781","ABJ11781","PA14_30970"
"ABJ11780","ABJ11780","PA14_30980"
"ABJ11779","ABJ11779","PA14_30990"
"ABJ11778","ABJ11778","PA14_31000"
"ABJ11777","ABJ11777","PA14_31010"
"ABJ11776","ABJ11776","PA14_31030"
"ABJ11775","ABJ11775","PA14_31040"
"ABJ11774","ABJ11774","PA14_31050"
"ABJ11773","ABJ11773","PA14_31060"
"ABJ11772","ABJ11772","PA14_31070"
"ABJ11771","ABJ11771","PA14_31080"
"ABJ11770","ABJ11770","PA14_31090"
"ABJ11769","ABJ11769","PA14_31100"
"ABJ11768","ABJ11768","PA14_31110"
"ABJ11767","ABJ11767","PA14_31130"
"ABJ11766","ABJ11766","PA14_31150"
"ABJ11765","ABJ11765","PA14_31160"
"ABJ11764","ABJ11764","PA14_31170"
"ABJ11763","ABJ11763","PA14_31180"
"ABJ11762","ABJ11762","PA14_31190"
"ABJ11761","ABJ11761","PA14_31200"
"ABJ11760","ABJ11760","PA14_31220"
"ABJ11759","ABJ11759","PA14_31230"
"ABJ11758","ABJ11758","PA14_31240"
"ABJ11757","ABJ11757","PA14_31250"
"ABJ11756","ABJ11756","PA14_31260"
"ABJ11755","ABJ11755","PA14_31270"
"ABJ11754","ABJ11754","PA14_31280"
"ABJ11753","ABJ11753","PA14_31290"
"ABJ11752","ABJ11752","PA14_31300"
"ABJ11751","ABJ11751","PA14_31310"
"ABJ11750","ABJ11750","PA14_31330"
"ABJ11749","ABJ11749","PA14_31340"
"ABJ11748","ABJ11748","PA14_31350"
"ABJ11747","ABJ11747","PA14_31360"
"ABJ11746","ABJ11746","PA14_31370"
"ABJ11745","ABJ11745","PA14_31380"
"ABJ11744","ABJ11744","PA14_31390"
"ABJ11743","ABJ11743","PA14_31400"
"ABJ11742","ABJ11742","PA14_31420"
"ABJ11741","ABJ11741","PA14_31430"
"ABJ11740","ABJ11740","PA14_31440"
"ABJ11739","ABJ11739","PA14_31450"
"ABJ11738","ABJ11738","PA14_31460"
"ABJ11737","ABJ11737","PA14_31470"
"ABJ11736","ABJ11736","PA14_31480"
"ABJ11735","ABJ11735","PA14_31500"
"ABJ11734","ABJ11734","PA14_31510"
"ABJ11733","ABJ11733","PA14_31530"
"ABJ11732","ABJ11732","PA14_31540"
"ABJ11731","ABJ11731","PA14_31560"
"ABJ11730","ABJ11730","PA14_31580"
"ABJ11729","ABJ11729","PA14_31610"
"ABJ11728","ABJ11728","PA14_31620"
"ABJ11727","ABJ11727","PA14_31630"
"ABJ11726","ABJ11726","PA14_31640"
"ABJ11725","ABJ11725","PA14_31650"
"ABJ11724","ABJ11724","PA14_31660"
"ABJ11723","ABJ11723","PA14_31680"
"ABJ11722","ABJ11722","PA14_31690"
"ABJ11721","ABJ11721","PA14_31700"
"ABJ11720","ABJ11720","PA14_31720"
"ABJ11719","ABJ11719","PA14_31730"
"ABJ11718","ABJ11718","PA14_31740"
"ABJ11717","ABJ11717","PA14_31750"
"ABJ11716","ABJ11716","PA14_31760"
"ABJ11715","ABJ11715","PA14_31770"
"ABJ11714","ABJ11714","PA14_31780"
"ABJ11713","ABJ11713","PA14_31800"
"ABJ11712","ABJ11712","PA14_31810"
"ABJ11711","ABJ11711","PA14_31820"
"ABJ11710","ABJ11710","PA14_31840"
"ABJ11709","ABJ11709","PA14_31850"
"ABJ11708","ABJ11708","PA14_31870"
"ABJ11707","ABJ11707","PA14_31890"
"ABJ11706","ABJ11706","PA14_31900"
"ABJ11705","ABJ11705","PA14_31920"
"ABJ11704","ABJ11704","PA14_31930"
"ABJ11703","ABJ11703","PA14_31950"
"ABJ11702","ABJ11702","PA14_31960"
"ABJ11701","ABJ11701","PA14_31970"
"ABJ11700","ABJ11700","PA14_31990"
"ABJ11699","ABJ11699","PA14_32060"
"ABJ11698","ABJ11698","PA14_32080"
"ABJ11697","ABJ11697","PA14_32100"
"ABJ11696","ABJ11696","PA14_32110"
"ABJ11695","ABJ11695","PA14_32130"
"ABJ11694","ABJ11694","PA14_32140"
"ABJ11693","ABJ11693","PA14_32150"
"ABJ11692","ABJ11692","PA14_32160"
"ABJ11691","ABJ11691","PA14_32190"
"ABJ11690","ABJ11690","PA14_32200"
"ABJ11689","ABJ11689","PA14_32220"
"ABJ11688","ABJ11688","PA14_32230"
"ABJ11687","ABJ11687","PA14_32240"
"ABJ11686","ABJ11686","PA14_32250"
"ABJ11685","ABJ11685","PA14_32270"
"ABJ11684","ABJ11684","PA14_32280"
"ABJ11682","ABJ11682","PA14_32290"
"ABJ11683","ABJ11683","PA14_32300"
"ABJ11681","ABJ11681","PA14_32310"
"ABJ11680","ABJ11680","PA14_32330"
"ABJ11679","ABJ11679","PA14_32340"
"ABJ11678","ABJ11678","PA14_32350"
"ABJ11677","ABJ11677","PA14_32360"
"ABJ11676","ABJ11676","PA14_32370"
"ABJ11675","ABJ11675","PA14_32380"
"ABJ11674","ABJ11674","PA14_32390"
"ABJ11673","ABJ11673","PA14_32400"
"ABJ11672","ABJ11672","PA14_32410"
"ABJ11671","ABJ11671","PA14_32420"
"ABJ11670","ABJ11670","PA14_32440"
"ABJ11669","ABJ11669","PA14_32450"
"ABJ11668","ABJ11668","PA14_32460"
"ABJ11667","ABJ11667","PA14_32470"
"ABJ11666","ABJ11666","PA14_32480"
"ABJ11665","ABJ11665","PA14_32490"
"ABJ11664","ABJ11664","PA14_32500"
"ABJ11663","ABJ11663","PA14_32520"
"ABJ11662","ABJ11662","PA14_32530"
"ABJ11661","ABJ11661","PA14_32540"
"ABJ11660","ABJ11660","PA14_32570"
"ABJ11659","ABJ11659","PA14_32580"
"ABJ11658","ABJ11658","PA14_32590"
"ABJ11657","ABJ11657","PA14_32600"
"ABJ11656","ABJ11656","PA14_32610"
"ABJ11655","ABJ11655","PA14_32630"
"ABJ11654","ABJ11654","PA14_32640"
"ABJ11653","ABJ11653","PA14_32650"
"ABJ11652","ABJ11652","PA14_32660"
"ABJ11651","ABJ11651","PA14_32670"
"ABJ11650","ABJ11650","PA14_32690"
"ABJ11649","ABJ11649","PA14_32700"
"ABJ11648","ABJ11648","PA14_32710"
"ABJ11647","ABJ11647","PA14_32720"
"ABJ11646","ABJ11646","PA14_32740"
"ABJ11645","ABJ11645","PA14_32750"
"ABJ11644","ABJ11644","PA14_32770"
"ABJ11643","ABJ11643","PA14_32780"
"ABJ11642","ABJ11642","PA14_32790"
"ABJ11641","ABJ11641","PA14_32810"
"ABJ11640","ABJ11640","PA14_32820"
"ABJ11639","ABJ11639","PA14_32830"
"ABJ11638","ABJ11638","PA14_32840"
"ABJ11637","ABJ11637","PA14_32850"
"ABJ11636","ABJ11636","PA14_32860"
"ABJ11635","ABJ11635","PA14_32880"
"ABJ11634","ABJ11634","PA14_32890"
"ABJ15666","ABJ15666","PA14_32905"
"ABJ11633","ABJ11633","PA14_32930"
"ABJ11632","ABJ11632","PA14_32940"
"ABJ11631","ABJ11631","PA14_32950"
"ABJ11630","ABJ11630","PA14_32970"
"ABJ15678","ABJ15678","PA14_32985"
"ABJ11629","ABJ11629","PA14_33000"
"ABJ11628","ABJ11628","PA14_33010"
"ABJ11627","ABJ11627","PA14_33030"
"ABJ11626","ABJ11626","PA14_33040"
"ABJ11625","ABJ11625","PA14_33050"
"ABJ11624","ABJ11624","PA14_33060"
"ABJ11623","ABJ11623","PA14_33070"
"ABJ11622","ABJ11622","PA14_33080"
"ABJ11621","ABJ11621","PA14_33110"
"ABJ11620","ABJ11620","PA14_33120"
"ABJ11619","ABJ11619","PA14_33130"
"ABJ11618","ABJ11618","PA14_33150"
"ABJ11617","ABJ11617","PA14_33160"
"ABJ11616","ABJ11616","PA14_33170"
"ABJ11615","ABJ11615","PA14_33190"
"ABJ11614","ABJ11614","PA14_33200"
"ABJ11613","ABJ11613","PA14_33220"
"ABJ11612","ABJ11612","PA14_33230"
"ABJ11611","ABJ11611","PA14_33240"
"ABJ11610","ABJ11610","PA14_33250"
"ABJ11609","ABJ11609","PA14_33260"
"ABJ11608","ABJ11608","PA14_33270"
"ABJ11607","ABJ11607","PA14_33280"
"ABJ11606","ABJ11606","PA14_33290"
"ABJ11605","ABJ11605","PA14_33300"
"ABJ11604","ABJ11604","PA14_33310"
"ABJ11603","ABJ11603","PA14_33320"
"ABJ11602","ABJ11602","PA14_33330"
"ABJ11601","ABJ11601","PA14_33340"
"ABJ11600","ABJ11600","PA14_33350"
